"A10","A3","A7","B5","B9","C11","C4","C6","D11","E10","F10","F5","G4","H7","fitness"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1565.48181818182
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1586.50877192982
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1305.60759493671
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2152.5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1294.344
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1297.37254901961
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1282.95669291339
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3820.16017316017
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1853.49224806202
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1884.43426294821
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2287.01185770751
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1288.89534883721
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1288.86454183267
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1273.14509803922
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1252.78793418647
0,0,0,0,0,1,0,0,1,0,0,0,0,0,2750.1641221374
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1886.00945179584
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1211.69114470842
0,0,0,0,0,0,0,0,1,0,0,0,0,1,2321.95874263261
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1307.64432989691
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1307.1756097561
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1289.71729957806
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1646.30705394191
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1321.38431372549
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1310.4140969163
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1294.57677902622
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1273.17916666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288.73251028807
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1818.91164658635
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1284.6
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1317.13178294574
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2283.84337349398
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1259.609375
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1280.92857142857
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1298.20472440945
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1270.32269503546
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1271.05555555556
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1246.21899224806
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1942.74110671937
1,0,0,1,0,0,0,0,0,0,0,0,0,0,2008.47619047619
0,0,0,0,0,0,0,1,1,0,0,0,0,0,2410.24394785847
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1297.1226993865
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286.22058823529
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286.97777777778
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1289.2380952381
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1300.76056338028
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1328.60924369748
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1280.59913793103
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1719.4398340249
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1336.47177419355
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1299.34645669291
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1315.3253968254
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2098.728
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3321.44444444444
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1269.99221789883
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1268.73308270677
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275.82129277567
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1274.68253968254
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1273.86080586081
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1254.58415841584
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1850.59315589354
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1202.44552529183
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1958.51984126984
0,0,1,0,0,0,0,0,1,0,0,0,0,0,2419.09615384615
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1436.38853503185
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276.895
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278.34841628959
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1282.03539823009
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1287.40528634361
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1275.13306451613
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1311.31687242798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288.33513513514
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1268.01181102362
0,0,0,0,0,0,0,0,0,0,1,0,0,0,2849.75478927203
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1275.49270072993
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3062.03555555556
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.05243445693
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1947.66274509804
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3216.54098360656
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2048.29343629344
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2076.07421875
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268.17829457364
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1213.52720450281
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1768.60623781676
0,0,1,0,0,0,0,0,0,0,1,0,0,0,3164.84521384929
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1819.81871345029
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1452.57865168539
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2128.33333333333
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1277.32019704433
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267.98173515982
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1338.85344827586
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1979.08296943231
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1701.72540983607
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1262.9375
0,0,0,0,0,0,0,0,0,0,0,1,0,0,3230.47457627119
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268.859375
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1531.17408906883
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1269.02857142857
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1260.35119047619
0,0,0,0,0,0,0,0,0,0,1,0,0,0,2380.05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254.32183908046
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1258.56048387097
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1238.72373540856
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1762.71875
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1392.08679245283
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2390.14689265537
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1200.11685823755
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1144.13508064516
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1072.22040816327
0,0,0,0,0,0,0,0,0,0,1,0,0,0,2948.24404761905
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267.25365853659
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1324.13636363636
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1256.77876106195
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3137.84134615385
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1253.01652892562
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1760.85546875
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2331.92712550607
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271.20564516129
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3651.04824561404
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268.89189189189
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257.82101167315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229.23758865248
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1735.07751937984
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1216.1796875
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1264.76706827309
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1227.10465116279
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1993.94428969359
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2337.69538461538
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2000.41839762611
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071.4085106383
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1253.46715328467
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1566.55026455026
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2094.81210191083
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2528.66261398176
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1317.34435797665
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1964.43148148148
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1257.26346153846
0,0,0,1,0,0,0,0,0,0,0,0,0,1,2115.9489194499
0,0,1,0,0,0,0,0,1,0,0,0,0,0,2575.82641509434
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1513.71604938272
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.66502463054
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.84931506849
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1361.02620087336
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1336.37179487179
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1327.8764940239
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1372.34024896266
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359.96195652174
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1325.27906976744
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3152.77528089888
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1342.63405797101
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3438.19213973799
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1358.58671586716
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2121.79296875
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3571.04780876494
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2222.98120300752
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2263.62403100775
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332.62307692308
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1295.34798534799
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1945.94646271511
0,0,1,0,0,0,0,0,0,0,1,0,0,0,3581.07676767677
0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016.60761904762
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1571.5027027027
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2397.70044052863
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1360.17874396135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350.12107623318
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1444.81545064378
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2247.3991416309
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1881.224
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1348.60330578512
0,0,0,0,0,0,0,0,0,0,0,1,0,0,3645.67479674797
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351.21072796935
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1664.4296875
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1363.492
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1347.48863636364
0,0,0,0,0,0,0,0,0,0,1,0,0,0,2677.27450980392
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341.81918819188
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1335.30952380952
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1322
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1933.33333333333
0,0,1,1,0,0,0,0,0,0,0,0,0,0,2304.40808823529
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2727.11275415896
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1318.38775510204
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1270.58834951456
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1196.84015594542
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3561.10526315789
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.32242990654
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1462.07391304348
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1358.10087719298
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3694.82407407407
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1354.75102040816
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1965.72075471698
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2613.89411764706
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.45914396887
0,0,0,0,0,0,0,0,0,0,1,0,0,0,4163.35537190083
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383.71590909091
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374.63117870722
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341.8615916955
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1937.11654135338
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1315.97683397683
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1378.83461538462
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1340.72118959108
1,1,0,0,0,0,0,0,0,0,0,0,0,0,2113.43604651163
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2462.69051878354
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2147.61434108527
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1335.87550200803
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1659.14583333333
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2446.9649122807
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1382.15962441315
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1370.78991596639
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1357.52307692308
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2451.88663967611
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1407.21235521236
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2032.61538461538
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1401.45283018868
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1363.8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1405.64015151515
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1376.35943060498
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1705.3606557377
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2273.46212121212
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2703.47955390335
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993.59398496241
0,1,0,0,0,0,0,0,0,0,0,1,0,0,2065.50098619329
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1958.98916967509
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1295.32692307692
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.7619047619
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1230.93148148148
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1419.33333333333
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1374.81025641026
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1324.59223300971
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1446.52888888889
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1390.46428571429
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1938.84848484848
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2040.51764705882
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1461.11969111969
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017.4280155642
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1416.06137184116
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1357.63602941176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.52380952381
0,0,0,0,0,0,0,0,0,0,1,0,0,0,4070.29761904762
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025.07719298246
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1373.65808823529
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1353.87847222222
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1885.4431372549
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1982.85739750446
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1320.4261682243
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1939.78011472275
0,0,0,0,0,0,1,0,1,0,0,0,0,0,2772.55223880597
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1394.55172413793
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379.3125
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2570.42986425339
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375.96202531646
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1365.1170212766
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1363.98744769874
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1389.00408163265
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385.94909090909
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1378.39516129032
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1381.32258064516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383.78813559322
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2211.55967078189
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1378.88
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2052.47328244275
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1348.72200772201
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1353.65187713311
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2395.50996015936
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1356.54476190476
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1730.01556420233
0,1,0,0,0,0,0,0,1,0,0,0,0,0,2536.83677298311
0,0,0,1,0,1,0,0,0,0,0,0,0,0,2189.7148217636
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1260.22307692308
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1340.40535714286
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1315.06015037594
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1357.25278810409
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1338.06226415094
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1635.02747252747
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2942.18442622951
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1357.70281124498
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2038.2735042735
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1424.64435146444
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1418.04104477612
0,0,0,0,0,0,0,0,0,0,1,0,0,0,4422.84362139918
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3557.04219409283
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1983.21527777778
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1944.18021201413
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1369.69411764706
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1367.36575875486
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2286.07722007722
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1350.5871886121
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421.45390070922
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1360.575
0,0,0,0,0,0,0,0,0,1,1,0,0,0,1337.10266159696
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1334.82834331337
0,0,0,0,0,0,0,0,0,0,1,0,1,0,6141.95918367347
0,0,0,1,0,0,0,1,0,0,0,0,0,0,2224.54022988506
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1263.73220973783
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.54128440367
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2442.62686567164
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1369.97345132743
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1371.69264069264
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1363.24817518248
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1962.39166666667
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2719.15447154472
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1388.65413533835
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1897.67330677291
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1388.98275862069
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.82909090909
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1998.7626459144
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1352.78983050847
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366.28461538462
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371.28260869565
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350.66911764706
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1358.87951807229
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2340.89114391144
0,1,0,0,0,0,0,0,0,0,0,1,0,0,2032.88482632541
0,0,0,0,0,0,0,0,0,0,1,0,0,1,4055.33837429112
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1280.79335793358
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1479.785
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1392.77625570776
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1394.3253968254
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1374.4094488189
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1378.19871794872
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1410.12955465587
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1389.49152542373
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014.32978723404
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2350.5652173913
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1387.27203065134
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1375.6328125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381.82625482625
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1633.29389312977
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1335.37269372694
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2393.68277945619
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1387.08301886792
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2349.37065637066
0,0,0,0,0,0,0,0,1,0,0,1,0,0,2633.03584229391
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1321.21818181818
0,1,0,0,0,1,0,0,0,0,0,0,0,0,2138.91561938959
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1294.46551724138
0,1,0,0,0,0,0,0,0,1,0,0,0,0,2132.27011494253
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1475.52577319588
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1452.50234741784
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1381.01818181818
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1375.87179487179
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2568.88596491228
0,0,0,0,0,0,0,0,0,0,1,0,0,0,2936.02371541502
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2515.6875
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1410.2371541502
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388.54545454545
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1394.43137254902
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2887.60465116279
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009.81176470588
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1388.22529644269
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2600.62189054726
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992.84150943396
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1388.10469314079
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.26642335766
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1367.07364341085
0,0,0,0,0,0,1,0,1,0,0,0,0,0,3155.58380414313
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1321.78333333333
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1299.38418079096
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1276.39233576642
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1455.54081632653
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1446.43303571429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392.36036036036
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2457.5350877193
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1388.06302521008
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2421.31219512195
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1402.31578947368
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1392.56488549618
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1356.08943089431
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1829.31274131274
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367.57337883959
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1435.65283018868
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2511.64905660377
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361.7803030303
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1343.5953307393
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1765.23664122137
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1955.10915492958
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1363.9053030303
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1297.62888482633
0,1,0,0,1,0,0,0,0,0,0,0,0,0,2164.85388994307
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1933.32518796992
1,0,0,0,0,0,0,0,1,0,0,0,0,0,2873.63167938931
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1463.15340909091
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1479.65550239234
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2465.05909090909
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2931.16239316239
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1403.93333333333
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3650.71759259259
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.16600790514
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1367.61016949153
