,Treatment,Rep,OD,Acetate,Butyrate,Lactate,Succinate,ER,FP,AC,HB,CC,RI,DP,BH,CA,PC,DL,CG,BF,EL,CH,BO,BT,BU,BV,BC,BY,PJ,DF,BL,BP,BA,BA Fraction,CA Fraction,BT Fraction,BU Fraction,PC Fraction,AC Fraction,BH Fraction,CC Fraction,CG Fraction,ER Fraction,DP Fraction,EL Fraction,BY Fraction,BF Fraction,CD Fraction,RI Fraction,BP Fraction,BV Fraction,CH Fraction,DF Fraction,CS Fraction,PJ Fraction,FP Fraction,EH Fraction,EC Fraction,BC Fraction,HB Fraction,BO Fraction,DL Fraction,BL Fraction,B.cereus Fraction,Total,Unclassified,Contamination?,Experiment No.,Sequenced,Peak30,Peak32,Peak35,Peak41,pH
30,CC-FP,0.0,1.9417666666666664,31.8664,21.9834,75.9997,12.0343,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002543881963876876,0.0,0.0,0.0002543881963876876,0.0,0.9931315186975324,0.0,0.0002543881963876876,0.0,0.0,0.0,0.0,0.0005087763927753752,0.0,0.0002543881963876876,0.0002543881963876876,0.0,0.0,0.0,0.0,0.004833375731366065,0.0,0.0,0.0,0.0,0.0002543881963876876,0.0,0.0,0.0,3931.0,0.0,No,2.0,MiSeqOSV003,,,,,
31,FP-RI,0.0,0.8435666666666667,2.6078,28.2707,40.6326,11.9254,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027948574622694243,0.0,0.0,0.8440469536053661,0.0,0.0,0.0,0.05673560648406931,0.0,0.0,0.0,0.0,0.0005589714924538849,0.08552263834544438,0.00027948574622694243,0.0,0.0,0.0,0.0,0.0,0.01257685858021241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3583.0,5.0,Yes,2.0,MiSeqOSV003,,,,,
32,DP-FP,0.0,0.5173666666666666,0.0,13.9168,35.4552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5195272353545735,0.00017129153819801302,0.00017129153819801302,0.0,0.00034258307639602604,0.4770469338814662,0.0,0.0,0.0,0.00017129153819801302,0.0,0.00017129153819801302,0.0,0.0,0.0,0.0,0.0,0.001199040767386091,0.0,0.0,0.0,0.0,0.001199040767386091,0.0,0.0,0.0,5843.0,5.0,Yes,2.0,MiSeqOSV003,,,,,
33,BH-FP,0.0,1.6729666666666667,34.4807,45.1348,8.5845,13.9627,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017652607465301173,0.0,0.0,0.579571486322598,0.3820239859857162,0.0,0.0,0.00026950545748551406,0.0,0.0,0.0,0.00013475272874275703,0.00026950545748551406,0.0,0.0,0.00013475272874275703,0.0,0.0,0.0,0.0,0.01994340385392804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7422.0,1.0,Yes,2.0,MiSeqOSV003,,,,,
34,CA-FP,0.0,1.3775666666666666,0.0,23.8276,33.489000000000004,10.7584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7547960010807889,0.00013509862199405565,0.0,0.00013509862199405565,0.2437179140772764,0.0,0.0,0.0,0.00013509862199405565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010807889759524452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7403.0,1.0,Yes,2.0,MiSeqOSV003,,,,,
35,PC-FP,0.0,1.6473666666666666,8.0997,36.07,18.9599,38.2141,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014048890137679124,0.0,0.0,0.7441697105928632,0.25344197808373137,0.0004214667041303737,0.00014048890137679124,0.0,0.00014048890137679124,0.00014048890137679124,0.0,0.0,0.0,0.0004214667041303737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008429334082607474,0.0,0.0,0.0,0.0,0.0,0.00014048890137679124,0.0,0.0,7118.0,0.0,Yes,2.0,MiSeqOSV003,,,,,
36,DL-FP,0.0,2.1875666666666667,23.1801,0.6989,62.0896,9.7028,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003723701359150996,0.0,0.0,0.007075032582386892,0.0,0.0,0.0,0.0001861850679575498,0.0,0.0,0.0,0.0001861850679575498,0.0,0.0,0.0,0.0,0.0,0.0001861850679575498,0.0,0.0,0.004654626698938746,0.0,0.0,0.0,0.0,0.0,0.9873394153788866,0.0,0.0,5374.0,3.0,No,2.0,MiSeqOSV003,,,,,
37,CG-FP,0.0,1.4327666666666663,32.3178,40.4587,5.0265,13.6597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07003037462031725,0.0,0.0,0.7765777927775903,0.05821802227472156,0.0,0.0,0.0,0.0,0.0003374957813027337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09483631454606817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5927.0,1.0,Yes,2.0,MiSeqOSV003,,,,,
38,BF-FP,0.0,1.3605666666666667,26.1589,5.6973,28.2168,40.3355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014496955639315746,0.0002899391127863149,0.0,0.0,0.0,0.0005798782255726298,0.0002899391127863149,0.00014496955639315746,0.0,0.0005798782255726298,0.0,0.0,0.0,0.9185271093070456,0.00014496955639315746,0.0,0.0,0.0,0.0,0.0,0.0,0.00014496955639315746,0.07915337779066396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6898.0,0.0,No,2.0,MiSeqOSV003,,,,,
39,EL-FP,0.0,1.6275666666666666,21.68,59.8255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,6.0,0.0,LowReads,2.0,MiSeqOSV003,,,,,
40,CH-FP,0.0,1.2729666666666666,9.0591,60.7366,0.0,8.2993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021123785382340515,0.0,0.0,0.0004224757076468103,0.05048584706379383,0.0,0.00021123785382340515,0.0,0.6877904520490071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2393324883819181,0.0,0.0,0.0,0.021546261089987327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4739.0,5.0,Yes,2.0,MiSeqOSV003,,,,,
41,BO-FP,0.0,1.3513666666666666,28.3785,3.444,30.5382,45.2147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007373271889400923,0.00018433179723502304,0.0,0.0064516129032258064,0.0,0.00018433179723502304,0.0,0.0007373271889400923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03133640552995392,0.0,0.0,0.00018433179723502304,0.0,0.9601843317972352,0.0,0.0,0.0,5537.0,112.0,No,2.0,MiSeqOSV003,,,,,
42,BT-FP,0.0,1.3851666666666669,30.9312,0.1239,80.52600000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002236135957066189,0.9868067978533096,0.0,0.0,0.0002236135957066189,0.0,0.0,0.0,0.0004472271914132378,0.0,0.0,0.0,0.0002236135957066189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011404293381037569,0.0,0.0,0.0002236135957066189,0.0,0.0004472271914132378,0.0,0.0,0.0,4472.0,0.0,No,2.0,MiSeqOSV003,,,,,
43,BU-FP,0.0,1.4049666666666667,0.0,28.3531,46.2614,16.1889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004433606739082243,0.0008867213478164486,0.4571048547993793,0.002438483706495234,0.4502327643538018,0.0,0.0,0.0,0.06273553535801374,0.0,0.0,0.0,0.00022168033695411216,0.0004433606739082243,0.0,0.0,0.005320328086898692,0.0,0.0,0.0,0.0,0.01995123032587009,0.0,0.0,0.0,0.0,0.00022168033695411216,0.0,0.0,0.0,4518.0,7.0,Yes,2.0,MiSeqOSV003,,,,,
44,BV-FP,0.0,1.4259666666666666,34.0197,3.5738,25.0074,53.328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,4.0,0.0,LowReads,2.0,MiSeqOSV003,,,,,
45,BC-FP,0.0,1.4239666666666666,31.6562,0.1969,36.134,48.5135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032030749519538755,0.0006406149903907751,0.0,0.0,0.00032030749519538755,0.0,0.0,0.00032030749519538755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.9939141575912877,0.0,0.0,0.0,0.0,0.0,3122.0,0.0,No,2.0,MiSeqOSV003,,,,,
46,BY-FP,0.0,1.2531666666666663,41.9398,25.2258,59.9985,12.2686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019519812609798947,0.0,0.0,0.4436853406207301,0.0,0.00019519812609798947,0.0,0.12336521569392934,0.0,0.00019519812609798947,0.3989849697442904,0.00019519812609798947,0.0003903962521959789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032598087058364235,0.0,0.0,0.00019519812609798947,0.0,0.0,0.0,0.0,0.0,5131.0,8.0,Yes,2.0,MiSeqOSV003,,,,,
47,PJ-FP,0.0,1.457566666666667,11.8714,33.295,0.0,30.4448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25947808961102903,0.0,0.0,0.0002461841457410143,0.05292959133431807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6528803545051699,0.034465780403742007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4068.0,6.0,Yes,2.0,MiSeqOSV003,,,,,
48,DF-FP,0.0,1.134966666666667,6.2287,44.8567,20.4117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00028457598178713723,0.0,0.00028457598178713723,0.2753272623790552,0.0,0.00014228799089356862,0.0,0.001138303927148549,0.0,0.0,0.0,0.0,0.0,0.00014228799089356862,0.0,0.0,0.0,0.7191235059760956,0.0,0.00014228799089356862,0.003272623790552077,0.0,0.0,0.0,0.0,0.00014228799089356862,0.0,0.0,0.0,7029.0,1.0,Yes,2.0,MiSeqOSV003,,,,,
49,BL-FP,0.0,1.3663666666666667,0.0,27.7339,24.0345,11.7849,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00012679092177000128,0.0,0.299606948142513,0.0,0.0,0.0,0.1393432230252314,0.0,0.00012679092177000128,0.04209458602764042,0.0,0.00012679092177000128,0.0,0.00012679092177000128,0.00012679092177000128,0.0,0.0005071636870800051,0.0,0.0,0.026879675415240268,0.0,0.0,0.0,0.0,0.00012679092177000128,0.0,0.4906808672499049,0.00012679092177000128,7942.0,55.0,Yes,2.0,MiSeqOSV003,,,,,
50,BP-FP,0.0,1.1949666666666667,51.7727,3.2086,55.9201,10.1211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001180637544273908,0.0,0.0,0.0,0.0,0.02750885478158205,0.0,0.0,0.0,0.0002361275088547816,0.0,0.0,0.0231404958677686,0.0001180637544273908,0.0001180637544273908,0.0,0.9452184179456908,0.0002361275088547816,0.0,0.0001180637544273908,0.0,0.0,0.0021251475796930344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8474.0,4.0,Yes,2.0,MiSeqOSV003,,,,,
51,BA-FP,0.0,0.7719666666666666,58.7179,1.3111,60.6398,8.3914,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.989672763468956,0.0,0.0,0.0,0.00012442453651860148,0.0036083115590394414,0.0,0.0004976981460744059,0.0,0.0,0.0,0.0,0.0,0.00012442453651860148,0.00024884907303720296,0.0,0.0,0.00024884907303720296,0.0,0.0,0.0,0.0,0.005225830533781261,0.0,0.0,0.0,0.0,0.00024884907303720296,0.0,0.0,0.0,8037.0,0.0,No,2.0,MiSeqOSV003,,,,,
52,AC-ER,0.0,0.6991666666666666,2.5371,30.7701,45.3369,9.0187,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LowReads,2.0,MiSeqOSV003,,,,,
53,AC-FP,0.0,0.7129666666666666,0.0,30.1087,37.4753,8.3739,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LowReads,2.0,MiSeqOSV003,,,,,
54,AC,0.0,0.9449666666666668,5.4151,27.5384,44.3716,9.287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014164305949008498,0.0,0.00028328611898016995,0.9430594900849858,0.0,0.00014164305949008498,0.0,0.05538243626062323,0.00028328611898016995,0.0,0.0,0.00014164305949008498,0.0,0.0,0.00014164305949008498,0.00014164305949008498,0.0,0.0,0.0,0.0,0.00028328611898016995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7065.0,5.0,Yes,2.0,MiSeqOSV003,,,,,
55,AC-HB,0.0,1.6253666666666666,2.4303,75.0358,21.5727,7.1753,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.657170449058427e-05,0.0,0.0,0.0,0.0,0.4563013037180106,9.657170449058427e-05,0.5400289715113472,0.0009657170449058426,9.657170449058427e-05,0.0,0.0,0.0,0.0,9.657170449058427e-05,0.0,0.0,9.657170449058427e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010622887493964268,0.0,0.0010622887493964268,9.657170449058427e-05,0.0,10393.0,38.0,Yes,2.0,MiSeqOSV003,,,,,
56,AC-CC,0.0,1.868766666666667,3.17,48.1202,23.4986,7.8871,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002969561989606533,0.0001855976243504083,0.0,0.0,0.0,0.5120638455827765,0.0,0.4788418708240534,0.0,0.0,0.0,0.0011135857461024498,0.0,0.004268745360059389,0.0003711952487008166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001855976243504083,0.0,0.0,0.0,5412.0,24.0,No,2.0,MiSeqOSV003,,,,,
57,AC-RI,0.0,0.8329666666666666,0.0,26.181,42.8618,11.5681,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070275403608736926,0.0,0.0,0.0,0.0,0.989363722697056,0.0,0.0001899335232668566,0.0,0.0,0.0,0.0,0.0,0.0,0.0003798670465337132,0.0026590693257359924,0.0001899335232668566,0.0001899335232668566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5265.0,0.0,No,2.0,MiSeqOSV003,,,,,
58,DP-AC,0.0,0.4589666666666666,34.8326,13.5918,45.0565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016482610845557937,0.0,0.0,0.39492335585956817,0.0,0.00016482610845557937,0.0,0.0,0.6042525135981539,0.0,0.0,0.00016482610845557937,0.0,0.00016482610845557937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016482610845557937,0.0,0.0,6071.0,4.0,No,2.0,MiSeqOSV003,,,,,
59,BH-AC,0.0,1.1615666666666666,0.0,32.4336,34.5813,8.4979,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035810205908683976,0.0,0.00017905102954341988,0.9801253357206804,0.018621307072515667,0.00017905102954341988,0.0,0.0,0.0,0.0,0.0,0.0,0.00017905102954341988,0.0,0.0,0.00017905102954341988,0.0,0.00017905102954341988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5585.0,0.0,No,2.0,MiSeqOSV003,,,,,
60,CA-AC,0.0,1.1359666666666666,0.0,30.6418,37.4885,9.4046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001926040061633282,0.4811248073959938,0.0,0.0,0.004044684129429892,0.514060092449923,0.0,0.0,0.0,0.0001926040061633282,0.0,0.0,0.0001926040061633282,0.0,0.0001926040061633282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5192.0,0.0,No,2.0,MiSeqOSV003,,,,,
61,PC-AC,0.0,1.7329666666666663,14.1012,37.5953,20.6891,39.8864,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003595828838547285,0.0,0.0,0.0,0.6711614527148507,0.3281193815174397,0.0,0.0001797914419273642,0.0,0.0,0.0,0.0,0.0,0.0,0.0001797914419273642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5564.0,2.0,No,2.0,MiSeqOSV003,,,,,
62,DL-AC,0.0,2.4265666666666665,24.8766,43.7658,16.6249,9.1878,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.540140584535701,0.0,0.0001849796522382538,0.0,0.0,0.0001849796522382538,0.0,0.0,0.0001849796522382538,0.0005549389567147613,0.0,0.0,0.0,0.0,0.0001849796522382538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4585645578986312,0.0,0.0,5420.0,14.0,No,2.0,MiSeqOSV003,,,,,
63,CG-AC,0.0,1.0671666666666666,27.047,57.0045,0.0,15.0574,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2744624305387775,0.0,0.0,0.7182894418941773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004590480792461948,0.0,0.0,0.0,0.0,0.0,0.0026576467745832327,0.0,0.0,4141.0,2.0,No,2.0,MiSeqOSV003,,,,,
64,BF-AC,0.0,1.1017666666666666,5.4434,42.6324,5.4971,18.3956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048756704046806434,0.0,0.0009751340809361287,0.0,0.0,0.30265724037055103,0.0,0.00024378352023403217,0.0,0.00012189176011701609,0.0,0.00012189176011701609,0.0,0.6930765480253535,0.0,0.0,0.0015845928815212092,0.0,0.0,0.0,0.0,0.0,0.00048756704046806434,0.0,0.0,0.0,0.0,0.00024378352023403217,0.0,0.0,0.0,8207.0,3.0,No,2.0,MiSeqOSV003,,,,,
65,EL-AC,0.0,0.8785666666666667,2.1713,37.3533,28.0138,9.275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49667616334283,0.0,0.00011870845204178538,0.0,0.0,0.3839031339031339,0.0,0.0,0.0,0.00011870845204178538,0.0,0.11811490978157645,0.0,0.0005935422602089269,0.0003561253561253561,0.0,0.0,0.00011870845204178538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8424.0,0.0,Yes,2.0,MiSeqOSV003,,,,,
66,CH-AC,0.0,1.0615666666666663,19.1089,40.9862,0.0,12.61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001257071024512885,0.0001257071024512885,0.0,0.0,0.3968573224387178,0.0,0.0,0.0,0.0001257071024512885,0.0,0.0,0.0001257071024512885,0.2516656191074796,0.0001257071024512885,0.0001257071024512885,0.0,0.0001257071024512885,0.3448145820238844,0.000251414204902577,0.0,0.0,0.0054054054054054074,0.0,0.0,0.0,0.0,0.0001257071024512885,0.0,0.0,0.0,7967.0,12.0,Yes,2.0,MiSeqOSV003,,,,,
67,BO-AC,0.0,1.528166666666667,6.3792,41.8147,15.2831,26.3242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001284191601386927,0.0006420958006934633,0.0001284191601386927,0.0005136766405547708,0.5453961731090279,0.0,0.0001284191601386927,0.0,0.0002568383202773854,0.0,0.0,0.0,0.0001284191601386927,0.0,0.0,0.0,0.0,0.0001284191601386927,0.0001284191601386927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4522922820084757,0.0001284191601386927,0.0,0.0,7916.0,129.0,No,2.0,MiSeqOSV003,,,,,
68,BT-AC,0.0,1.6385666666666667,13.1648,41.9476,0.0,38.1758,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007474717866041331,0.0,0.5862523816503005,0.0008793785724754508,0.0019053202403634766,0.4031950754799941,0.0,0.0,0.0,0.0,0.0,0.0001465630954125751,0.0,0.0001465630954125751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825.0,2.0,No,2.0,MiSeqOSV003,,,,,
69,BU-AC,0.0,1.3399666666666663,0.0,28.9331,40.3868,10.168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005375621556242442,0.0,0.0008063432334363661,0.323746808224701,0.002553420239215159,0.6712807418357748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013439053890606102,0.0,0.0,0.0,0.00026878107781212203,0.0,0.0,0.0,0.0,0.00026878107781212203,0.0,0.0,0.0,0.00026878107781212203,0.0,0.00013439053890606102,0.0,0.0,7442.0,1.0,No,2.0,MiSeqOSV003,,,,,
